@relation biodiversitySpreadsheets_whithoutWeights

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
215,185,272,1328,0.17,0.5375,0.441478,0.5375,0.558522,0.48478,0.2435,2.207392,0.362871
213,187,272,1328,0.17,0.5325,0.439175,0.5325,0.560825,0.481356,0.2425,2.195876,0.363211
211,189,272,1328,0.17,0.5275,0.436853,0.5275,0.563147,0.477916,0.2415,2.184265,0.363505
210,190,271,1329,0.169375,0.525,0.43659,0.525,0.56341,0.476731,0.2405,2.182952,0.36372
210,190,270,1330,0.16875,0.525,0.4375,0.525,0.5625,0.477273,0.24,2.1875,0.364606
209,191,269,1331,0.168125,0.5225,0.437238,0.5225,0.562762,0.476082,0.239,2.186192,0.365
209,191,268,1332,0.1675,0.5225,0.438155,0.5225,0.561845,0.476625,0.2385,2.190776,0.366617
209,191,267,1333,0.166875,0.5225,0.439076,0.5225,0.560924,0.477169,0.238,2.195378,0.367691
209,191,266,1334,0.16625,0.5225,0.44,0.5225,0.56,0.477714,0.2375,2.2,0.367991
209,191,265,1335,0.165625,0.5225,0.440928,0.5225,0.559072,0.478261,0.237,2.204641,0.368735
209,191,264,1336,0.165,0.5225,0.44186,0.5225,0.55814,0.478809,0.2365,2.209302,0.369564
208,192,264,1336,0.165,0.52,0.440678,0.52,0.559322,0.477064,0.236,2.20339,0.371
208,192,263,1337,0.164375,0.52,0.441614,0.52,0.558386,0.477612,0.2355,2.208068,0.37117
208,192,262,1338,0.16375,0.52,0.442553,0.52,0.557447,0.478161,0.235,2.212766,0.372815
207,193,262,1338,0.16375,0.5175,0.441365,0.5175,0.558635,0.47641,0.2345,2.206823,0.37546
206,194,259,1341,0.161875,0.515,0.443011,0.515,0.556989,0.476301,0.2325,2.215054,0.376918
206,194,258,1342,0.16125,0.515,0.443966,0.515,0.556034,0.476852,0.232,2.219828,0.377924
206,194,257,1343,0.160625,0.515,0.444924,0.515,0.555076,0.477404,0.2315,2.224622,0.378252
206,194,256,1344,0.16,0.515,0.445887,0.515,0.554113,0.477958,0.231,2.229437,0.37949
206,194,255,1345,0.159375,0.515,0.446855,0.515,0.553145,0.478513,0.2305,2.234273,0.380019
205,195,253,1347,0.158125,0.5125,0.447598,0.5125,0.552402,0.477855,0.229,2.237991,0.380728
204,196,250,1350,0.15625,0.51,0.449339,0.51,0.550661,0.477752,0.227,2.246696,0.382871
204,196,249,1351,0.155625,0.51,0.450331,0.51,0.549669,0.478312,0.2265,2.251656,0.385164
202,198,245,1355,0.153125,0.505,0.451902,0.505,0.548098,0.476978,0.2235,2.259508,0.387085
202,198,244,1356,0.1525,0.505,0.452915,0.505,0.547085,0.477541,0.223,2.264574,0.388256
201,199,244,1356,0.1525,0.5025,0.451685,0.5025,0.548315,0.47574,0.2225,2.258427,0.388546
201,199,242,1358,0.15125,0.5025,0.453725,0.5025,0.546275,0.476868,0.2215,2.268623,0.388746
201,199,240,1360,0.15,0.5025,0.455782,0.5025,0.544218,0.478002,0.2205,2.278912,0.389676
200,200,237,1363,0.148125,0.5,0.457666,0.5,0.542334,0.477897,0.2185,2.28833,0.389836
197,203,236,1364,0.1475,0.4925,0.454965,0.4925,0.545035,0.472989,0.2165,2.274827,0.391079
197,203,235,1365,0.146875,0.4925,0.456019,0.4925,0.543981,0.473558,0.216,2.280093,0.392028
196,204,232,1368,0.145,0.49,0.457944,0.49,0.542056,0.47343,0.214,2.28972,0.392248
196,204,231,1369,0.144375,0.49,0.459016,0.49,0.540984,0.474002,0.2135,2.295082,0.392533
195,205,230,1370,0.14375,0.4875,0.458824,0.4875,0.541176,0.472727,0.2125,2.294118,0.392575
194,206,230,1370,0.14375,0.485,0.457547,0.485,0.542453,0.470874,0.212,2.287736,0.392644
194,206,229,1371,0.143125,0.485,0.458629,0.485,0.541371,0.471446,0.2115,2.293144,0.393067
194,206,228,1372,0.1425,0.485,0.459716,0.485,0.540284,0.472019,0.211,2.298578,0.395085
194,206,227,1373,0.141875,0.485,0.460808,0.485,0.539192,0.472594,0.2105,2.304038,0.396532
193,207,226,1374,0.14125,0.4825,0.460621,0.4825,0.539379,0.471306,0.2095,2.303103,0.397139
193,207,225,1375,0.140625,0.4825,0.461722,0.4825,0.538278,0.471883,0.209,2.308612,0.39768
193,207,224,1376,0.14,0.4825,0.46283,0.4825,0.53717,0.47246,0.2085,2.314149,0.398001
191,209,223,1377,0.139375,0.4775,0.461353,0.4775,0.538647,0.469287,0.207,2.306763,0.40001
191,209,222,1378,0.13875,0.4775,0.46247,0.4775,0.53753,0.469865,0.2065,2.312349,0.400904
190,210,221,1379,0.138125,0.475,0.462287,0.475,0.537713,0.468557,0.2055,2.311436,0.405
189,211,221,1379,0.138125,0.4725,0.460976,0.4725,0.539024,0.466667,0.205,2.304878,0.405229
189,211,218,1382,0.13625,0.4725,0.464373,0.4725,0.535627,0.468401,0.2035,2.321867,0.405915
188,212,218,1382,0.13625,0.47,0.463054,0.47,0.536946,0.466501,0.203,2.315271,0.406143
188,212,217,1383,0.135625,0.47,0.464198,0.47,0.535802,0.467081,0.2025,2.320988,0.407358
187,213,212,1388,0.1325,0.4675,0.468672,0.4675,0.531328,0.468085,0.1995,2.343358,0.41
187,213,211,1389,0.131875,0.4675,0.469849,0.4675,0.530151,0.468672,0.199,2.349246,0.414298
187,213,209,1391,0.130625,0.4675,0.472222,0.4675,0.527778,0.469849,0.198,2.361111,0.415036
187,213,208,1392,0.13,0.4675,0.473418,0.4675,0.526582,0.47044,0.1975,2.367089,0.415671
186,214,208,1392,0.13,0.465,0.472081,0.465,0.527919,0.468514,0.197,2.360406,0.415826
185,215,208,1392,0.13,0.4625,0.470738,0.4625,0.529262,0.466583,0.1965,2.35369,0.4176
185,215,207,1393,0.129375,0.4625,0.471939,0.4625,0.528061,0.467172,0.196,2.359694,0.417658
184,216,207,1393,0.129375,0.46,0.470588,0.46,0.529412,0.465234,0.1955,2.352941,0.418333
184,216,206,1394,0.12875,0.46,0.471795,0.46,0.528205,0.465823,0.195,2.358974,0.419343
184,216,205,1395,0.128125,0.46,0.473008,0.46,0.526992,0.466413,0.1945,2.365039,0.42169
184,216,204,1396,0.1275,0.46,0.474227,0.46,0.525773,0.467005,0.194,2.371134,0.423737
183,217,204,1396,0.1275,0.4575,0.472868,0.4575,0.527132,0.465057,0.1935,2.364341,0.424632
182,218,203,1397,0.126875,0.455,0.472727,0.455,0.527273,0.463694,0.1925,2.363636,0.425469
182,218,201,1399,0.125625,0.455,0.475196,0.455,0.524804,0.464879,0.1915,2.375979,0.4265
181,219,201,1399,0.125625,0.4525,0.473822,0.4525,0.526178,0.462916,0.191,2.36911,0.427926
179,221,201,1399,0.125625,0.4475,0.471053,0.4475,0.528947,0.458974,0.19,2.355263,0.428478
178,222,201,1399,0.125625,0.445,0.469657,0.445,0.530343,0.456996,0.1895,2.348285,0.434993
177,223,201,1399,0.125625,0.4425,0.468254,0.4425,0.531746,0.455013,0.189,2.34127,0.435098
175,225,200,1400,0.125,0.4375,0.466667,0.4375,0.533333,0.451613,0.1875,2.333333,0.437764
175,225,199,1401,0.124375,0.4375,0.467914,0.4375,0.532086,0.452196,0.187,2.339572,0.437941
174,226,198,1402,0.12375,0.435,0.467742,0.435,0.532258,0.450777,0.186,2.33871,0.438458
173,227,198,1402,0.12375,0.4325,0.466307,0.4325,0.533693,0.448768,0.1855,2.331536,0.439318
173,227,197,1403,0.123125,0.4325,0.467568,0.4325,0.532432,0.449351,0.185,2.337838,0.44
172,228,197,1403,0.123125,0.43,0.466125,0.43,0.533875,0.447334,0.1845,2.330623,0.441072
171,229,197,1403,0.123125,0.4275,0.464674,0.4275,0.535326,0.445313,0.184,2.32337,0.441208
171,229,196,1404,0.1225,0.4275,0.46594,0.4275,0.53406,0.445893,0.1835,2.3297,0.446214
170,230,196,1404,0.1225,0.425,0.464481,0.425,0.535519,0.443864,0.183,2.322404,0.447764
170,230,195,1405,0.121875,0.425,0.465753,0.425,0.534247,0.444444,0.1825,2.328767,0.448571
169,231,195,1405,0.121875,0.4225,0.464286,0.4225,0.535714,0.442408,0.182,2.321429,0.449844
169,231,194,1406,0.12125,0.4225,0.465565,0.4225,0.534435,0.442988,0.1815,2.327824,0.45
168,232,192,1408,0.12,0.42,0.466667,0.42,0.533333,0.442105,0.18,2.333333,0.450278
168,232,191,1409,0.119375,0.42,0.467967,0.42,0.532033,0.442688,0.1795,2.339833,0.450611
168,232,190,1410,0.11875,0.42,0.469274,0.42,0.530726,0.443272,0.179,2.346369,0.451973
166,234,190,1410,0.11875,0.415,0.466292,0.415,0.533708,0.439153,0.178,2.331461,0.45514
165,235,190,1410,0.11875,0.4125,0.464789,0.4125,0.535211,0.437086,0.1775,2.323944,0.455529
165,235,189,1411,0.118125,0.4125,0.466102,0.4125,0.533898,0.437666,0.177,2.330508,0.456819
165,235,188,1412,0.1175,0.4125,0.467422,0.4125,0.532578,0.438247,0.1765,2.33711,0.457805
165,235,185,1415,0.115625,0.4125,0.471429,0.4125,0.528571,0.44,0.175,2.357143,0.458602
165,235,184,1416,0.115,0.4125,0.472779,0.4125,0.527221,0.440587,0.1745,2.363897,0.458772
164,236,184,1416,0.115,0.41,0.471264,0.41,0.528736,0.438503,0.174,2.356322,0.45881
164,236,183,1417,0.114375,0.41,0.472622,0.41,0.527378,0.43909,0.1735,2.363112,0.46
164,236,182,1418,0.11375,0.41,0.473988,0.41,0.526012,0.439678,0.173,2.369942,0.461643
163,237,182,1418,0.11375,0.4075,0.472464,0.4075,0.527536,0.437584,0.1725,2.362319,0.463629
163,237,181,1419,0.113125,0.4075,0.473837,0.4075,0.526163,0.438172,0.172,2.369186,0.464
162,238,181,1419,0.113125,0.405,0.472303,0.405,0.527697,0.43607,0.1715,2.361516,0.464034
162,238,180,1420,0.1125,0.405,0.473684,0.405,0.526316,0.436658,0.171,2.368421,0.464386
162,238,179,1421,0.111875,0.405,0.475073,0.405,0.524927,0.437247,0.1705,2.375367,0.464746
162,238,178,1422,0.11125,0.405,0.476471,0.405,0.523529,0.437838,0.17,2.382353,0.466027
162,238,177,1423,0.110625,0.405,0.477876,0.405,0.522124,0.43843,0.1695,2.389381,0.466079
161,239,177,1423,0.110625,0.4025,0.476331,0.4025,0.523669,0.436314,0.169,2.381657,0.468452
161,239,176,1424,0.11,0.4025,0.477745,0.4025,0.522255,0.436906,0.1685,2.388724,0.469333
161,239,175,1425,0.109375,0.4025,0.479167,0.4025,0.520833,0.4375,0.168,2.395833,0.469456
161,239,174,1426,0.10875,0.4025,0.480597,0.4025,0.519403,0.438095,0.1675,2.402985,0.47
160,240,174,1426,0.10875,0.4,0.479042,0.4,0.520958,0.435967,0.167,2.39521,0.470024
159,241,174,1426,0.10875,0.3975,0.477477,0.3975,0.522523,0.433834,0.1665,2.387387,0.470333
158,242,174,1426,0.10875,0.395,0.475904,0.395,0.524096,0.431694,0.166,2.379518,0.47142
157,243,174,1426,0.10875,0.3925,0.47432,0.3925,0.52568,0.429549,0.1655,2.371601,0.471786
156,244,174,1426,0.10875,0.39,0.472727,0.39,0.527273,0.427397,0.165,2.363636,0.471827
155,245,173,1427,0.108125,0.3875,0.472561,0.3875,0.527439,0.425824,0.164,2.362805,0.472076
154,246,173,1427,0.108125,0.385,0.470948,0.385,0.529052,0.423659,0.1635,2.35474,0.4745
154,246,172,1428,0.1075,0.385,0.472393,0.385,0.527607,0.424242,0.163,2.361963,0.474912
153,247,170,1430,0.10625,0.3825,0.473684,0.3825,0.526316,0.423237,0.1615,2.368421,0.475
152,248,170,1430,0.10625,0.38,0.47205,0.38,0.52795,0.421053,0.161,2.360248,0.476107
151,249,170,1430,0.10625,0.3775,0.470405,0.3775,0.529595,0.418863,0.1605,2.352025,0.476605
151,249,169,1431,0.105625,0.3775,0.471875,0.3775,0.528125,0.419444,0.16,2.359375,0.476772
150,250,169,1431,0.105625,0.375,0.470219,0.375,0.529781,0.417246,0.1595,2.351097,0.476879
150,250,168,1432,0.105,0.375,0.471698,0.375,0.528302,0.417827,0.159,2.358491,0.477832
150,250,167,1433,0.104375,0.375,0.473186,0.375,0.526814,0.41841,0.1585,2.365931,0.478186
150,250,166,1434,0.10375,0.375,0.474684,0.375,0.525316,0.418994,0.158,2.373418,0.48
150,250,165,1435,0.103125,0.375,0.47619,0.375,0.52381,0.41958,0.1575,2.380952,0.480386
150,250,164,1436,0.1025,0.375,0.477707,0.375,0.522293,0.420168,0.157,2.388535,0.482752
150,250,163,1437,0.101875,0.375,0.479233,0.375,0.520767,0.420757,0.1565,2.396166,0.483493
150,250,161,1439,0.100625,0.375,0.482315,0.375,0.517685,0.421941,0.1555,2.411576,0.48619
150,250,160,1440,0.1,0.375,0.483871,0.375,0.516129,0.422535,0.155,2.419355,0.487487
150,250,159,1441,0.099375,0.375,0.485437,0.375,0.514563,0.423131,0.1545,2.427184,0.487619
149,251,159,1441,0.099375,0.3725,0.483766,0.3725,0.516234,0.420904,0.154,2.418831,0.487833
149,251,158,1442,0.09875,0.3725,0.485342,0.3725,0.514658,0.421499,0.1535,2.42671,0.488627
148,252,156,1444,0.0975,0.37,0.486842,0.37,0.513158,0.420455,0.152,2.434211,0.488744
147,253,156,1444,0.0975,0.3675,0.485149,0.3675,0.514851,0.418208,0.1515,2.425743,0.488778
146,254,156,1444,0.0975,0.365,0.483444,0.365,0.516556,0.415954,0.151,2.417219,0.489833
146,254,155,1445,0.096875,0.365,0.48505,0.365,0.51495,0.416548,0.1505,2.425249,0.489989
146,254,154,1446,0.09625,0.365,0.486667,0.365,0.513333,0.417143,0.15,2.433333,0.491949
146,254,152,1448,0.095,0.365,0.489933,0.365,0.510067,0.418338,0.149,2.449664,0.492401
146,254,151,1449,0.094375,0.365,0.491582,0.365,0.508418,0.418938,0.1485,2.457912,0.493331
145,255,151,1449,0.094375,0.3625,0.489865,0.3625,0.510135,0.416667,0.148,2.449324,0.496081
143,257,151,1449,0.094375,0.3575,0.486395,0.3575,0.513605,0.412104,0.147,2.431973,0.497054
142,258,151,1449,0.094375,0.355,0.484642,0.355,0.515358,0.409812,0.1465,2.423208,0.498286
142,258,150,1450,0.09375,0.355,0.486301,0.355,0.513699,0.410405,0.146,2.431507,0.498533
141,259,149,1451,0.093125,0.3525,0.486207,0.3525,0.513793,0.408696,0.145,2.431034,0.499009
141,259,148,1452,0.0925,0.3525,0.487889,0.3525,0.512111,0.409289,0.1445,2.439446,0.499167
140,260,148,1452,0.0925,0.35,0.486111,0.35,0.513889,0.406977,0.144,2.430556,0.499596
140,260,146,1454,0.09125,0.35,0.48951,0.35,0.51049,0.408163,0.143,2.447552,0.499721
139,261,144,1456,0.09,0.3475,0.491166,0.3475,0.508834,0.407028,0.1415,2.45583,0.500295
139,261,143,1457,0.089375,0.3475,0.492908,0.3475,0.507092,0.407625,0.141,2.464539,0.500703
139,261,142,1458,0.08875,0.3475,0.494662,0.3475,0.505338,0.408223,0.1405,2.47331,0.500748
137,263,142,1458,0.08875,0.3425,0.491039,0.3425,0.508961,0.403535,0.1395,2.455197,0.501699
136,264,142,1458,0.08875,0.34,0.489209,0.34,0.510791,0.40118,0.139,2.446043,0.502357
136,264,141,1459,0.088125,0.34,0.490975,0.34,0.509025,0.401773,0.1385,2.454874,0.503255
134,266,140,1460,0.0875,0.335,0.489051,0.335,0.510949,0.397626,0.137,2.445255,0.504167
132,268,140,1460,0.0875,0.33,0.485294,0.33,0.514706,0.392857,0.136,2.426471,0.509333
132,268,139,1461,0.086875,0.33,0.487085,0.33,0.512915,0.393443,0.1355,2.435424,0.51
131,269,139,1461,0.086875,0.3275,0.485185,0.3275,0.514815,0.391045,0.135,2.425926,0.51033
130,270,139,1461,0.086875,0.325,0.483271,0.325,0.516729,0.38864,0.1345,2.416357,0.512917
130,270,138,1462,0.08625,0.325,0.485075,0.325,0.514925,0.389222,0.134,2.425373,0.513892
129,271,137,1463,0.085625,0.3225,0.484962,0.3225,0.515038,0.387387,0.133,2.424812,0.514948
129,271,136,1464,0.085,0.3225,0.486792,0.3225,0.513208,0.38797,0.1325,2.433962,0.5151
128,272,134,1466,0.08375,0.32,0.48855,0.32,0.51145,0.386707,0.131,2.442748,0.516342
127,273,133,1467,0.083125,0.3175,0.488462,0.3175,0.511538,0.384848,0.13,2.442308,0.51868
126,274,132,1468,0.0825,0.315,0.488372,0.315,0.511628,0.382979,0.129,2.44186,0.519077
125,275,131,1469,0.081875,0.3125,0.488281,0.3125,0.511719,0.381098,0.128,2.441406,0.520049
124,276,131,1469,0.081875,0.31,0.486275,0.31,0.513725,0.378626,0.1275,2.431373,0.520668
123,277,131,1469,0.081875,0.3075,0.484252,0.3075,0.515748,0.376147,0.127,2.42126,0.52484
123,277,129,1471,0.080625,0.3075,0.488095,0.3075,0.511905,0.377301,0.126,2.440476,0.526544
122,278,128,1472,0.08,0.305,0.488,0.305,0.512,0.375385,0.125,2.44,0.528363
121,279,128,1472,0.08,0.3025,0.485944,0.3025,0.514056,0.372881,0.1245,2.429719,0.529657
117,283,124,1476,0.0775,0.2925,0.485477,0.2925,0.514523,0.365055,0.1205,2.427386,0.529796
115,285,122,1478,0.07625,0.2875,0.485232,0.2875,0.514768,0.361068,0.1185,2.42616,0.531409
114,286,122,1478,0.07625,0.285,0.483051,0.285,0.516949,0.358491,0.118,2.415254,0.532586
113,287,122,1478,0.07625,0.2825,0.480851,0.2825,0.519149,0.355906,0.1175,2.404255,0.532824
112,288,122,1478,0.07625,0.28,0.478632,0.28,0.521368,0.353312,0.117,2.393162,0.536021
111,289,122,1478,0.07625,0.2775,0.476395,0.2775,0.523605,0.350711,0.1165,2.381974,0.53952
110,290,122,1478,0.07625,0.275,0.474138,0.275,0.525862,0.348101,0.116,2.37069,0.541337
109,291,121,1479,0.075625,0.2725,0.473913,0.2725,0.526087,0.346032,0.115,2.369565,0.541352
109,291,120,1480,0.075,0.2725,0.475983,0.2725,0.524017,0.346582,0.1145,2.379913,0.5415
109,291,119,1481,0.074375,0.2725,0.47807,0.2725,0.52193,0.347134,0.114,2.390351,0.542418
108,292,117,1483,0.073125,0.27,0.48,0.27,0.52,0.3456,0.1125,2.4,0.543095
107,293,117,1483,0.073125,0.2675,0.477679,0.2675,0.522321,0.342949,0.112,2.388393,0.543626
107,293,116,1484,0.0725,0.2675,0.479821,0.2675,0.520179,0.343499,0.1115,2.399103,0.544984
105,295,116,1484,0.0725,0.2625,0.475113,0.2625,0.524887,0.338164,0.1105,2.375566,0.545295
105,295,115,1485,0.071875,0.2625,0.477273,0.2625,0.522727,0.33871,0.11,2.386364,0.547221
105,295,113,1487,0.070625,0.2625,0.481651,0.2625,0.518349,0.339806,0.109,2.408257,0.549737
104,296,113,1487,0.070625,0.26,0.479263,0.26,0.520737,0.337115,0.1085,2.396313,0.55
104,296,112,1488,0.07,0.26,0.481481,0.26,0.518519,0.337662,0.108,2.407407,0.550043
103,297,112,1488,0.07,0.2575,0.47907,0.2575,0.52093,0.334959,0.1075,2.395349,0.550429
103,297,111,1489,0.069375,0.2575,0.481308,0.2575,0.518692,0.335505,0.107,2.406542,0.550667
103,297,110,1490,0.06875,0.2575,0.483568,0.2575,0.516432,0.336052,0.1065,2.41784,0.55106
103,297,108,1492,0.0675,0.2575,0.488152,0.2575,0.511848,0.337152,0.1055,2.440758,0.551471
100,300,107,1493,0.066875,0.25,0.483092,0.25,0.516908,0.329489,0.1035,2.415459,0.552942
100,300,106,1494,0.06625,0.25,0.485437,0.25,0.514563,0.330033,0.103,2.427184,0.554375
97,303,106,1494,0.06625,0.2425,0.477833,0.2425,0.522167,0.321725,0.1015,2.389163,0.554846
97,303,105,1495,0.065625,0.2425,0.480198,0.2425,0.519802,0.322259,0.101,2.40099,0.55518
96,304,104,1496,0.065,0.24,0.48,0.24,0.52,0.32,0.1,2.4,0.555315
95,305,104,1496,0.065,0.2375,0.477387,0.2375,0.522613,0.317195,0.0995,2.386935,0.555667
94,306,104,1496,0.065,0.235,0.474747,0.235,0.525253,0.314381,0.099,2.373737,0.56
94,306,103,1497,0.064375,0.235,0.477157,0.235,0.522843,0.314908,0.0985,2.385787,0.562207
93,307,102,1498,0.06375,0.2325,0.476923,0.2325,0.523077,0.312605,0.0975,2.384615,0.562928
91,309,100,1500,0.0625,0.2275,0.47644,0.2275,0.52356,0.307953,0.0955,2.382199,0.563764
91,309,99,1501,0.061875,0.2275,0.478947,0.2275,0.521053,0.308475,0.095,2.394737,0.565611
90,310,98,1502,0.06125,0.225,0.478723,0.225,0.521277,0.306122,0.094,2.393617,0.565738
88,312,98,1502,0.06125,0.22,0.473118,0.22,0.526882,0.300341,0.093,2.365591,0.566957
88,312,95,1505,0.059375,0.22,0.480874,0.22,0.519126,0.301887,0.0915,2.404372,0.569667
88,312,94,1506,0.05875,0.22,0.483516,0.22,0.516484,0.302405,0.091,2.417582,0.571153
86,314,92,1508,0.0575,0.215,0.483146,0.215,0.516854,0.297578,0.089,2.41573,0.572
85,315,92,1508,0.0575,0.2125,0.480226,0.2125,0.519774,0.294627,0.0885,2.40113,0.572075
83,317,91,1509,0.056875,0.2075,0.477011,0.2075,0.522989,0.289199,0.087,2.385057,0.574467
83,317,89,1511,0.055625,0.2075,0.482558,0.2075,0.517442,0.29021,0.086,2.412791,0.575727
81,319,87,1513,0.054375,0.2025,0.482143,0.2025,0.517857,0.285211,0.084,2.410714,0.576558
79,321,85,1515,0.053125,0.1975,0.481707,0.1975,0.518293,0.280142,0.082,2.408537,0.577976
79,321,84,1516,0.0525,0.1975,0.484663,0.1975,0.515337,0.280639,0.0815,2.423313,0.578563
76,324,82,1518,0.05125,0.19,0.481013,0.19,0.518987,0.272401,0.079,2.405063,0.579448
75,325,82,1518,0.05125,0.1875,0.477707,0.1875,0.522293,0.2693,0.0785,2.388535,0.579759
74,326,82,1518,0.05125,0.185,0.474359,0.185,0.525641,0.266187,0.078,2.371795,0.584083
74,326,81,1519,0.050625,0.185,0.477419,0.185,0.522581,0.266667,0.0775,2.387097,0.584921
73,327,81,1519,0.050625,0.1825,0.474026,0.1825,0.525974,0.263538,0.077,2.37013,0.585396
72,328,81,1519,0.050625,0.18,0.470588,0.18,0.529412,0.260398,0.0765,2.352941,0.585565
71,329,81,1519,0.050625,0.1775,0.467105,0.1775,0.532895,0.257246,0.076,2.335526,0.588667
70,330,81,1519,0.050625,0.175,0.463576,0.175,0.536424,0.254083,0.0755,2.317881,0.59
70,330,80,1520,0.05,0.175,0.466667,0.175,0.533333,0.254545,0.075,2.333333,0.592333
70,330,79,1521,0.049375,0.175,0.469799,0.175,0.530201,0.255009,0.0745,2.348993,0.5929
69,331,78,1522,0.04875,0.1725,0.469388,0.1725,0.530612,0.252285,0.0735,2.346939,0.595133
69,331,77,1523,0.048125,0.1725,0.472603,0.1725,0.527397,0.252747,0.073,2.363014,0.597909
69,331,76,1524,0.0475,0.1725,0.475862,0.1725,0.524138,0.253211,0.0725,2.37931,0.598502
69,331,75,1525,0.046875,0.1725,0.479167,0.1725,0.520833,0.253676,0.072,2.395833,0.599365
69,331,74,1526,0.04625,0.1725,0.482517,0.1725,0.517483,0.254144,0.0715,2.412587,0.599598
67,333,72,1528,0.045,0.1675,0.482014,0.1675,0.517986,0.248609,0.0695,2.410072,0.600192
66,334,72,1528,0.045,0.165,0.478261,0.165,0.521739,0.245353,0.069,2.391304,0.602054
65,335,70,1530,0.04375,0.1625,0.481481,0.1625,0.518519,0.242991,0.0675,2.407407,0.602075
63,337,68,1532,0.0425,0.1575,0.480916,0.1575,0.519084,0.237288,0.0655,2.40458,0.604726
62,338,67,1533,0.041875,0.155,0.48062,0.155,0.51938,0.234405,0.0645,2.403101,0.605667
61,339,67,1533,0.041875,0.1525,0.476563,0.1525,0.523438,0.231061,0.064,2.382813,0.607879
60,340,66,1534,0.04125,0.15,0.47619,0.15,0.52381,0.228137,0.063,2.380952,0.609454
59,341,65,1535,0.040625,0.1475,0.475806,0.1475,0.524194,0.225191,0.062,2.379032,0.609722
59,341,64,1536,0.04,0.1475,0.479675,0.1475,0.520325,0.225621,0.0615,2.398374,0.610678
58,342,62,1538,0.03875,0.145,0.483333,0.145,0.516667,0.223077,0.06,2.416667,0.611333
58,342,60,1540,0.0375,0.145,0.491525,0.145,0.508475,0.223938,0.059,2.457627,0.612298
58,342,58,1542,0.03625,0.145,0.5,0.145,0.5,0.224806,0.058,2.5,0.615939
58,342,57,1543,0.035625,0.145,0.504348,0.145,0.495652,0.225243,0.0575,2.521739,0.617222
57,343,57,1543,0.035625,0.1425,0.5,0.1425,0.5,0.22179,0.057,2.5,0.617317
54,346,57,1543,0.035625,0.135,0.486486,0.135,0.513514,0.21135,0.0555,2.432432,0.618899
53,347,55,1545,0.034375,0.1325,0.490741,0.1325,0.509259,0.208661,0.054,2.453704,0.62
52,348,55,1545,0.034375,0.13,0.485981,0.13,0.514019,0.205128,0.0535,2.429907,0.622889
52,348,53,1547,0.033125,0.13,0.495238,0.13,0.504762,0.205941,0.0525,2.47619,0.623111
52,348,52,1548,0.0325,0.13,0.5,0.13,0.5,0.206349,0.052,2.5,0.628571
51,349,52,1548,0.0325,0.1275,0.495146,0.1275,0.504854,0.202783,0.0515,2.475728,0.628857
50,350,52,1548,0.0325,0.125,0.490196,0.125,0.509804,0.199203,0.051,2.45098,0.63
50,350,50,1550,0.03125,0.125,0.5,0.125,0.5,0.2,0.05,2.5,0.633183
47,353,50,1550,0.03125,0.1175,0.484536,0.1175,0.515464,0.189135,0.0485,2.42268,0.639703
47,353,49,1551,0.030625,0.1175,0.489583,0.1175,0.510417,0.189516,0.048,2.447917,0.643048
47,353,48,1552,0.03,0.1175,0.494737,0.1175,0.505263,0.189899,0.0475,2.473684,0.644155
46,354,48,1552,0.03,0.115,0.489362,0.115,0.510638,0.186235,0.047,2.446809,0.64419
45,355,48,1552,0.03,0.1125,0.483871,0.1125,0.516129,0.182556,0.0465,2.419355,0.646172
45,355,47,1553,0.029375,0.1125,0.48913,0.1125,0.51087,0.182927,0.046,2.445652,0.650574
45,355,46,1554,0.02875,0.1125,0.494505,0.1125,0.505495,0.183299,0.0455,2.472527,0.650698
44,356,46,1554,0.02875,0.11,0.488889,0.11,0.511111,0.179592,0.045,2.444444,0.65092
44,356,45,1555,0.028125,0.11,0.494382,0.11,0.505618,0.179959,0.0445,2.47191,0.652096
43,357,45,1555,0.028125,0.1075,0.488636,0.1075,0.511364,0.17623,0.044,2.443182,0.656048
42,358,45,1555,0.028125,0.105,0.482759,0.105,0.517241,0.172485,0.0435,2.413793,0.66
41,359,44,1556,0.0275,0.1025,0.482353,0.1025,0.517647,0.169072,0.0425,2.411765,0.665544
38,362,43,1557,0.026875,0.095,0.469136,0.095,0.530864,0.158004,0.0405,2.345679,0.666
38,362,42,1558,0.02625,0.095,0.475,0.095,0.525,0.158333,0.04,2.375,0.669049
38,362,41,1559,0.025625,0.095,0.481013,0.095,0.518987,0.158664,0.0395,2.405063,0.669886
38,362,39,1561,0.024375,0.095,0.493506,0.095,0.506494,0.159329,0.0385,2.467532,0.67
38,362,37,1563,0.023125,0.095,0.506667,0.095,0.493333,0.16,0.0375,2.533333,0.681106
37,363,36,1564,0.0225,0.0925,0.506849,0.0925,0.493151,0.156448,0.0365,2.534247,0.683286
36,364,36,1564,0.0225,0.09,0.5,0.09,0.5,0.152542,0.036,2.5,0.69006
35,365,35,1565,0.021875,0.0875,0.5,0.0875,0.5,0.148936,0.035,2.5,0.693333
